

"NE Report"
"Save Time: 10/21/2018 14:16:17"
"User Name:RNOSTG"
""

"Total 694 Records"

"NE Name","NE Type","IP Address 1","IP Address 2","Version","Med Partition","Subarea IP","TimeZone","Physical Location","Vendor","Description","District","Longitude","Latitude","Capacity","Maintenance Region","NE Connection Status","Base Station RAT","Base Station ID","Base Station RNC","Home Subnet","Product Type","NE Maintenance Mode","Creation Time","First Connection Time","Password of OM Connection Administrator Recently Modified On"
KHN-Dabak-01-W-1089,BTS3900 WCDMA,17.23.21.22,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1089,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,01/14/2018 14:25:42,01/18/2018 18:46:56,-
OMD-Althourahara96-W-2615,BTS3900 WCDMA,17.23.62.194,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2615,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/14/2018 17:02:57,01/22/2018 13:33:24,-
OMD-Alsaliha-01-W-4526,BTS3900 WCDMA,17.25.72.41,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,4526,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/15/2018 15:11:53,01/15/2018 15:12:08,-
OMD-Aburoaf-02-W-3220,BTS3900 WCDMA,17.23.62.12,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,3220,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/15/2018 20:16:33,01/16/2018 13:54:52,-
OMD-Elfateh-04-W-4500,BTS3900 WCDMA,17.23.62.76,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,4500,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/15/2018 20:16:33,01/23/2018 13:18:04,-
OMD-Elfateh-03-W-4602,BTS3900 WCDMA,17.23.62.77,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,4602,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/15/2018 20:16:34,01/20/2018 09:49:47,-
KHN-Alraihana-01-W-2780,BTS3900 WCDMA,17.23.42.11,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2780,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,01/16/2018 16:34:54,01/20/2018 15:41:56,-
OMD-Elthawrab45-W-2678,BTS3900 WCDMA,17.23.62.63,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2678,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/18/2018 10:17:17,02/09/2018 09:43:48,-
GAZ-MedaniNeshysheba-11-W-1981,BTS3900 WCDMA,17.25.77.6,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1981,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/19/2018 14:40:48,01/19/2018 14:43:08,-
GAZ-Umsunot-01-W-1961,BTS3900 WCDMA,17.25.71.29,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1961,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/21/2018 10:59:11,01/21/2018 10:59:15,-
OMD-Elthawrab43-W-2661,BTS3900 WCDMA,17.23.62.70,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2661,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/21/2018 12:38:21,01/22/2018 10:07:44,-
OMD-ElthawraB21-01-W-2662,BTS3900 WCDMA,17.23.62.71,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2662,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/21/2018 12:38:21,01/21/2018 18:11:16,-
OMD-DarelsalamB10-W-2689,BTS3900 WCDMA,17.23.62.65,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2689,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/23/2018 15:09:59,01/23/2018 15:11:51,-
KRT-SobaEllaota-W-2528,BTS3900 WCDMA,17.23.62.132,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2528,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/23/2018 17:06:55,01/24/2018 16:51:27,-
KRT-Elyarmok-01-W-1054,BTS3900 WCDMA,17.25.67.33,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,U,1054,KHS_RNC,Physical Root/3G network/KHS_RNC,-,NORMAL,01/24/2018 13:55:54,01/25/2018 09:27:00,-
OMD-AlbaowdaNorth-01-W-2651,BTS3900 WCDMA,17.23.62.197,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2651,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/24/2018 16:24:40,01/24/2018 16:26:24,-
KRT-ElBagair-03-W-1508,BTS3900 WCDMA,17.23.62.133,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1508,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/24/2018 19:11:00,01/24/2018 19:16:00,-
KRT-SobaNew-01-W-3123,BTS3900 WCDMA,17.23.62.134,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,3123,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/24/2018 21:29:48,01/24/2018 21:32:03,-
OMD-Morada-03-W-6033,BTS3900 WCDMA,17.25.66.26,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,6033,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/25/2018 12:19:10,01/25/2018 12:59:47,-
KRT-Elshiglab.Elkhour-W-2739,BTS3900 WCDMA,17.23.62.127,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2739,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/25/2018 12:33:55,01/27/2018 13:31:23,-
KRT-YARMOK-W-2746,BTS3900 WCDMA,17.23.62.129,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2746,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/25/2018 17:14:21,01/25/2018 17:14:40,-
KRT-Alkalakla.Algoba-W-2906,BTS3900 WCDMA,17.23.62.130,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2906,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/25/2018 20:10:40,01/25/2018 20:11:16,-
OMD-SouthWest-01-W-4517,BTS3900 WCDMA,17.23.62.74,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,4517,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/26/2018 19:42:56,01/26/2018 19:43:24,-
KRT-Alsoug-almahali-02-W-2748,BTS3900 WCDMA,17.25.65.40,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2748,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/30/2018 15:33:04,01/31/2018 20:02:24,-
NKR-Obeid-01-W-240,BTS3900 WCDMA,17.23.61.133,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,240,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,01/31/2018 14:01:54,01/31/2018 14:41:31,-
OMD-Alnofalab-01-W-2652,BTS3900 WCDMA,17.23.62.10,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2652,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,02/01/2018 13:51:35,02/01/2018 15:15:35,-
OMD-Kararialbalad-W-2653,BTS3900 WCDMA,17.23.62.7,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2653,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,02/01/2018 13:51:35,02/01/2018 15:00:07,-
OMD-Alfatah1b11-W-3203,BTS3900 WCDMA,17.23.62.8,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,3203,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,02/01/2018 13:51:35,02/01/2018 16:55:23,-
OMD-Airbase-01-W-1327,BTS3900 WCDMA,17.25.67.34,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1327,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,02/04/2018 14:50:32,02/04/2018 16:33:48,-
OMD-Eldifaelshabi-01-W-1322,BTS3900 WCDMA,17.23.62.18,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1322,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,02/05/2018 12:45:20,02/05/2018 12:55:39,-
OMD-Darelsalam-02-W-1363,BTS3900 WCDMA,17.25.75.20,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1363,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,02/06/2018 14:36:40,02/06/2018 14:37:15,-
KHN-Elgaili-03-W-2594,BTS3900 WCDMA,17.23.42.4,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2594,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,02/08/2018 14:42:26,02/08/2018 14:44:27,-
OMD-Althorahara51-W-2669,BTS3900 WCDMA,17.23.62.201,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2669,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,02/08/2018 15:18:49,02/15/2018 17:05:27,-
OMD-Umbadahb34-W-2634,BTS3900 WCDMA,17.25.74.52,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2634,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,02/12/2018 13:02:59,02/12/2018 13:05:15,-
GAZ-ABUGOTA-01-W-401,BTS3900 WCDMA,17.23.60.76,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,401,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,02/12/2018 13:44:38,02/12/2018 13:44:55,-
KHN-Wadabosalih-W-3137,BTS3900 WCDMA,17.23.42.28,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,3137,KHN_RNC,Physical Root/3G network/KHN_RNC,DBS3900 WCDMA,NORMAL,02/14/2018 11:04:42,02/18/2018 12:11:51,-
GAZ-ALMASOUDIYA-01-W-2597,BTS3900 WCDMA,17.23.62.14,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2597,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,02/16/2018 17:11:32,02/16/2018 17:12:15,-
EST-NewHalfaElbuhouth-W-2827,BTS3900 WCDMA,12.15.6.58,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2827,KHC_RNC,Physical Root/3G network/KHC_RNC,DBS3900 WCDMA,NORMAL,02/17/2018 15:00:16,02/17/2018 15:16:27,-
EST-Halfanew-Elthora-W-2816,BTS3900 WCDMA,12.15.6.11,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2816,KHC_RNC,Physical Root/3G network/KHC_RNC,DBS3900 WCDMA,NORMAL,02/17/2018 15:49:05,02/17/2018 17:37:31,-
OMD-Elshihainab-01-W-2674,BTS3900 WCDMA,17.23.62.64,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2674,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,02/19/2018 14:19:48,02/20/2018 11:12:39,-
EST-Assar-01-W-2263,BTS3900 WCDMA,12.15.4.15,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2263,KHC_RNC,Physical Root/3G network/KHC_RNC,DBS3900 WCDMA,NORMAL,02/23/2018 00:09:13,02/23/2018 00:11:31,-
EST-Elgadarif-18-W-2831,BTS3900 WCDMA,12.15.9.11,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2831,KHC_RNC,Physical Root/3G network/KHC_RNC,DBS3900 WCDMA,NORMAL,02/23/2018 00:09:14,02/23/2018 00:11:31,-
KHN_RNC1,BSC6910 UMTS,10.51.21.195,-,V100R018ENGC10SPC565,med_partition0202,10.100.0.39,GMT+02:00,Khartoum North,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,-,-,-,Physical Root/3G network,-,NORMAL,03/01/2018 00:54:00,03/01/2018 00:54:11,-
KRT-Test-01-W-900,BTS3900,10.140.23.6,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,UL(F),/900/900,/NYL_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,03/05/2018 14:40:20,03/05/2018 16:15:15,-
KRT-jablawlia-02-W-1217,BTS3900 WCDMA,17.23.62.198,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,1217,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,03/12/2018 12:11:35,03/12/2018 12:25:27,-
NYL_RNC,BSC6910 UMTS,10.63.21.131,-,V100R018ENGC10SPC565,med_partition0201,10.100.0.39,GMT+02:00,NYALA,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,-,-,-,Physical Root/3G network,-,NORMAL,04/02/2018 11:12:58,04/02/2018 11:23:26,-
GAZ-MadaniCenter-01-W-2446,BTS3900 WCDMA,17.25.76.6,-,BTS3900 V100R011C10SPH321,med_partition0206,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2446,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,04/19/2018 15:00:30,04/19/2018 15:06:09,-
RDS-PortSudantransit-01-GUL-1715,BTS3900,10.60.40.97,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),17/603/1715,PSD-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/25/2018 15:14:40,04/25/2018 18:44:47,-
GAZ-MDN-Madani10-GUL-1962,BTS3900,10.61.40.97,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),30/453/1962,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/26/2018 12:51:05,04/26/2018 13:00:55,-
GAZ-Madani-08-2007,BTS3900,10.61.40.100,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),32/2007/22007,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/28/2018 13:44:52,04/28/2018 15:12:36,-
RDS-Portsudan-HAI EL SHATEE-01-GUL-1716,BTS3900,10.60.40.98,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),14/604/1716,PSD-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/28/2018 15:05:45,04/30/2018 11:12:05,-
RDS-Portsudan-10-GUL-2433,BTS3900,10.60.40.105,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),97/2433/2433,PSD-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/28/2018 15:25:04,04/28/2018 15:33:11,-
GAZ-MedaniAbuba-01-2013,BTS3900,10.61.40.104,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),31/2013/2013,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/28/2018 19:57:08,04/28/2018 19:57:12,-
GAZ-Hantoob-01-1977,BTS3900,10.61.40.98,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),46/1977/1977,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/29/2018 13:54:06,04/29/2018 16:29:56,-
RDS-PortSudan-Salalab-GUL-1776,BTS3900,10.60.40.104,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),10/149/1776,PSD-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/29/2018 17:40:07,04/29/2018 18:01:52,-
GAZ-MDNAlhudaSchool-2448,BTS3900,10.61.40.107,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),58/2448/2448,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/29/2018 21:44:49,04/29/2018 21:45:04,-
RDS-Portsudan-40-GUL-2436,BTS3900,10.60.40.106,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),103/2436/2436,PSD-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/30/2018 09:13:36,04/30/2018 09:19:31,-
RDS-PortSudan-11-GUL-1755,BTS3900,10.60.40.101,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),11/150/1755,PSD-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/30/2018 09:47:53,04/30/2018 10:12:01,-
GAZ-Madani-Maringan-GUL-2011,BTS3900,10.61.40.102,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),59/412/2011,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/30/2018 12:58:09,04/30/2018 13:35:05,-
GAZ-Madani-01-GUL-2010,BTS3900,10.61.40.101,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),60/406/2010,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/30/2018 16:38:47,04/30/2018 16:39:09,-
RDS-PortSudan-north-GUL-1768,BTS3900,10.60.40.103,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,GUL(Unknown),5/141/1768,PSD-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,04/30/2018 17:22:14,05/01/2018 09:45:04,-
GAZ-MDNElzamalik-GUL-2449,BTS3900,10.61.40.108,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),62/2449/2449,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,05/01/2018 16:16:23,05/01/2018 16:16:47,-
GAZ-Elsogelkbeir-GUL-4685,BTS3900,10.61.40.110,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),5/4685/4685,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,05/02/2018 14:03:54,05/02/2018 15:51:28,-
RDS-Portsudan-centre-GUL-1729,BTS3900,10.60.40.100,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),4/140/1729,PSD-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,05/02/2018 14:13:05,05/02/2018 14:15:39,-
GAZ-MDNAmonera-GUL-2447,BTS3900,10.61.40.106,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),63/2447/2447,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,05/02/2018 19:59:24,05/02/2018 19:59:37,-
GAZ-Madaninorth-GUL-2015,BTS3900,10.61.40.105,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),65/2015/2015,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,05/06/2018 18:09:28,05/06/2018 18:09:55,-
GAZ-Medani06-Post-GUL-2012,BTS3900,10.61.40.103,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),66/410/2012,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,05/07/2018 12:55:40,05/07/2018 14:27:19,-
GAZ-MEDANI07-GUL-2004,BTS3900,10.61.40.99,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),70/408/2004,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,05/07/2018 19:50:01,05/07/2018 19:50:19,-
GAZ-Medani-16-GUL-2452,BTS3900,10.61.40.109,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),71/2452/2452,MDN-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,05/08/2018 22:01:42,05/08/2018 22:02:08,-
RDS-PortSudan-25-GUL-2438,BTS3900,10.60.40.107,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),105/2438/2438,PSD-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,05/09/2018 16:09:51,05/09/2018 16:21:59,-
RDS-DaimMadena-01-GUL-1723,BTS3900,10.60.40.99,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,GUL(Unknown),13/602/1723,PSD-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,05/09/2018 17:16:19,05/09/2018 19:06:00,-
